Final Letter Grade Rating,rm_key,Loan_Closed_Date,census_block_order_key,foa_mgmt_co_dim_key,owner_key,Principal Program Detail Code,Stmt_date,DSC_Ratio_II,Current_Ratio,Total Total Funds Flow Prior to CE & D/S (Line 62),Total Replacement Reserve Reimbursements (Line 18A),Total Interest Income Earned on R/R and Special Escrow (Line 78),Total Gross Debt Service - Mortgage (MHFA) (Line 66),Total Gross Debt Service - Energy Loans (Line 68),Total Current Assets (Line 230),Total Current Liabilities (Line 280),Current Portion of Mortgage Payable (Line 251),Notes & Advances - due within 1 year (Line 252),Gross Sf Residential,Gross Sf Residential Communal,Gross Sf Residential Noncommunal,Gross Sf Commercial,Gross Sf Unfinished Space,Gross Sf Parking Structure,Square Footage Net Rentable,Square Footage Residential Net Rentable,Square Footage Commercial Net Rentable,Number Of Buildings,Number Of Predominant Stories,Number Of Elevators,Total Gross Sf Land,Total Gross Sf Buildings,Total Rental Units,Low Income Rental Units,Moderate Income Rental Units,Market Rate Rental Units,Non_revenue Rental Units,Elderly Restricted Rental Units,Unrestricted Rental Units,Student Rental Units,Other Restricted Rental Units,Fully Access Handicapped Rental Units,Partially Access Handicapped Rental Units,Average Bedroom Density,Studio Rental Units,One Bedroom Rental Units,Two Bedroom Rental Units,Three Bedroom Rental Units,Four Bedroom Rental Units,Five Bedroom Rental Units,Six Bedroom Rental Units
2,814,19750415,844,122,16,16,19991231,1.23,0.82,606268,92164,17615,404826,0,390028,587762,111587,0,183277,17631,165646,13444,0,0,114444,101000,13444,1,7,2,30955,196721,122,43,42,37,0,0,122,0,0,4,0,1.35,0,85,31,6,0,0,0
2,814,19750415,844,122,16,16,20011231,1.51,0.82,768151,135360,19200,406161,0,677173,949271,127655,0,183277,17631,165646,13444,0,0,114444,101000,13444,1,7,2,30955,196721,122,43,42,37,0,0,122,0,0,4,0,1.35,0,85,31,6,0,0,0
2,814,19750415,844,122,16,16,20021231,1.16,0.65,581582,103621,8454,406161,0,390680,738786,136536,0,183277,17631,165646,13444,0,0,114444,101000,13444,1,7,2,30955,196721,122,43,42,37,0,0,122,0,0,4,0,1.35,0,85,31,6,0,0,0
2,814,19750415,844,122,16,16,20041213,1.01,0.58,517032,98686,8593,406161,0,381157,814809,156196,0,183277,17631,165646,13444,0,0,114444,101000,13444,1,7,2,30955,196721,122,43,42,37,0,0,122,0,0,4,0,1.35,0,85,31,6,0,0,0
2,814,19750415,844,122,16,16,20091231,1.43,0.56,666420,82241,4119,406161,0,527132,1158617,218639,0,183277,17631,165646,13444,0,0,114444,101000,13444,1,7,2,30955,196721,122,43,42,37,0,0,122,0,0,4,0,1.35,0,85,31,6,0,0,0
2,814,19750415,844,122,16,16,20101231,1.63,0.79,760770,98772,1698,406161,0,603706,995571,233851,0,183277,17631,165646,13444,0,0,114444,101000,13444,1,7,2,30955,196721,122,43,42,37,0,0,122,0,0,4,0,1.35,0,85,31,6,0,0,0
3,700,19750415,722,146,16,16,20061231,0.95,0.69,328650,93046,4284,244617,0,119054,275487,102964,0,80000,0,80000,0,0,0,55150,55150,0,1,7,0,0,80000,89,23,66,0,0,89,0,0,0,12,0,1.08,0,82,7,0,0,0,0
3,814,19750415,844,122,16,16,20001231,0.95,0.88,461627,54439,19543,406161,0,487774,670757,119351,0,183277,17631,165646,13444,0,0,114444,101000,13444,1,7,2,30955,196721,122,43,42,37,0,0,122,0,0,4,0,1.35,0,85,31,6,0,0,0
4,700,19750415,722,146,16,16,20021231,0.91,0.4,263228,39260,2408,244617,0,43149,182278,74951,0,80000,0,80000,0,0,0,55150,55150,0,1,7,0,0,80000,89,23,66,0,0,89,0,0,0,12,0,1.08,0,82,7,0,0,0,0
4,700,19750415,722,146,16,16,20081231,0.92,0.23,292301,67253,1100,244617,0,120626,641155,120681,0,80000,0,80000,0,0,0,55150,55150,0,1,7,0,0,80000,89,23,66,0,0,89,0,0,0,12,0,1.08,0,82,7,0,0,0,0
4,796,19750415,1108,229,15,21,20021231,0.92,0.43,71352,15606,2631,57658,0,23914,73904,18403,0,22584,4396,18188,0,0,0,20420,20420,0,2,4,0,10869,22584,28,20,8,0,0,0,28,0,0,0,0,1.46,2,11,15,0,0,0,0
4,796,19750415,1108,229,15,21,20081231,0.92,0.32,62436,8180,955,57658,0,41618,157424,29048,0,22584,4396,18188,0,0,0,20420,20420,0,2,4,0,10869,22584,28,20,8,0,0,0,28,0,0,0,0,1.46,2,11,15,0,0,0,0
5,771,19750211,705,134,130,16,20031231,0.86,0.57,224230,46750,6096,199098,0,123751,287674,71586,0,75417,17601,57816,0,0,0,58240,58240,0,1,5,2,145461,75417,95,24,71,0,0,95,0,0,0,0,10,1.16,0,80,15,0,0,0,0
5,771,19750211,705,134,130,16,20051231,0.86,0.5,287895,110849,6667,199098,0,150260,381399,81894,0,75417,17601,57816,0,0,0,58240,58240,0,1,5,2,145461,75417,95,24,71,0,0,95,0,0,0,0,10,1.16,0,80,15,0,0,0,0
5,771,19750211,705,134,130,16,20091231,0.86,0.51,304993,127328,5544,199098,0,166843,437363,107176,0,75417,17601,57816,0,0,0,58240,58240,0,1,5,2,145461,75417,95,24,71,0,0,95,0,0,0,0,10,1.16,0,80,15,0,0,0,0
5,783,19750211,547,175,76,16,20041231,0.73,0.64,170806,66830,1403,139974,0,74254,178967,53312,9360,62450,10137,52313,0,11086,3235,47500,47500,0,8,4,0,59639,76771,45,22,23,0,0,0,45,0,0,0,0,2.76,2,0,11,28,2,2,0
5,783,19750211,547,175,76,16,20051231,0.53,0.48,137220,62395,1116,139975,0,88986,250605,57076,9596,62450,10137,52313,0,11086,3235,47500,47500,0,8,4,0,59639,76771,45,22,23,0,0,0,45,0,0,0,0,2.76,2,0,11,28,2,2,0
2,783,19750211,547,175,76,16,20091231,1.21,0.81,247097,77078,1030,139974,0,128426,277200,75495,43940,62450,10137,52313,0,11086,3235,47500,47500,0,8,4,0,59639,76771,45,22,23,0,0,0,45,0,0,0,0,2.76,2,0,11,28,2,2,0
2,783,19750211,547,175,76,16,20101231,1.32,0.68,272148,87765,236,139974,0,118152,263690,80869,8920,62450,10137,52313,0,11086,3235,47500,47500,0,8,4,0,59639,76771,45,22,23,0,0,0,45,0,0,0,0,2.76,2,0,11,28,2,2,0
3,771,19750211,705,134,130,16,20021231,0.96,0.77,207493,0,15966,199098,0,140967,250184,66930,0,75417,17601,57816,0,0,0,58240,58240,0,1,5,2,145461,75417,95,24,71,0,0,95,0,0,0,0,10,1.16,0,80,15,0,0,0,0
3,771,19750211,705,134,130,16,20061231,0.98,0.61,237368,21112,20219,199098,0,162716,353095,87592,0,75417,17601,57816,0,0,0,58240,58240,0,1,5,2,145461,75417,95,24,71,0,0,95,0,0,0,0,10,1.16,0,80,15,0,0,0,0
4,771,19750211,705,134,130,16,20071231,0.9,0.57,293510,89990,23815,199098,0,160475,377024,93686,0,75417,17601,57816,0,0,0,58240,58240,0,1,5,2,145461,75417,95,24,71,0,0,95,0,0,0,0,10,1.16,0,80,15,0,0,0,0
4,771,19750211,705,134,130,16,20081231,0.97,0.59,255438,46343,15751,199098,0,189450,420656,100204,0,75417,17601,57816,0,0,0,58240,58240,0,1,5,2,145461,75417,95,24,71,0,0,95,0,0,0,0,10,1.16,0,80,15,0,0,0,0
4,771,19750211,705,134,130,16,20101231,0.93,0.45,284003,96342,1682,199098,0,160421,472180,114633,0,75417,17601,57816,0,0,0,58240,58240,0,1,5,2,145461,75417,95,24,71,0,0,95,0,0,0,0,10,1.16,0,80,15,0,0,0,0
4,783,19750211,547,175,76,16,19961231,0.75,1.07,162713,45578,12144,139974,0,60087,94749,30893,7475,62450,10137,52313,0,11086,3235,47500,47500,0,8,4,0,59639,76771,45,22,23,0,0,0,45,0,0,0,0,2.76,2,0,11,28,2,2,0
4,783,19750211,547,175,76,16,20081231,0.87,0.78,123986,0,2026,139974,0,140076,260194,70616,9029,62450,10137,52313,0,11086,3235,47500,47500,0,8,4,0,59639,76771,45,22,23,0,0,0,45,0,0,0,0,2.76,2,0,11,28,2,2,0
5,781,19750115,858,228,51,16,20051231,0.8,0.41,237568,41413,4380,240465,0,144691,441657,88174,0,110184,25852,84332,0,7476,3850,85000,85000,0,4,5,1,44462,121510,96,24,72,0,0,0,96,0,0,0,0,1.45,5,63,11,14,3,0,0
5,786,19750115,417,49,85,16,20001231,-0.15,0.62,15681,19548,2425,41643,0,35067,67503,10526,0,21217,5567,15650,4521,0,0,20871,16350,4521,1,4,1,95832,25738,22,5,17,0,0,0,22,0,0,0,0,1.59,3,3,16,0,0,0,0
5,786,19750115,417,49,85,16,20061231,0.37,0.51,57037,39807,1862,41643,0,35481,85992,16957,0,21217,5567,15650,4521,0,0,20871,16350,4521,1,4,1,95832,25738,22,5,17,0,0,0,22,0,0,0,0,1.59,3,3,16,0,0,0,0
5,786,19750115,417,49,85,16,20071231,0.08,0.49,18319,12135,2709,41643,0,34287,88034,18304,0,21217,5567,15650,4521,0,0,20871,16350,4521,1,4,1,95832,25738,22,5,17,0,0,0,22,0,0,0,0,1.59,3,3,16,0,0,0,0
5,786,19750115,417,49,85,16,20081231,0.54,0.4,55549,31491,1431,41643,0,28347,89952,19756,0,21217,5567,15650,4521,0,0,20871,16350,4521,1,4,1,95832,25738,22,5,17,0,0,0,22,0,0,0,0,1.59,3,3,16,0,0,0,0
5,786,19750115,417,49,85,16,20091231,0.57,0.33,47083,22678,582,41643,0,29502,110495,21324,0,21217,5567,15650,4521,0,0,20871,16350,4521,1,4,1,95832,25738,22,5,17,0,0,0,22,0,0,0,0,1.59,3,3,16,0,0,0,0
5,786,19750115,417,49,85,16,20101231,0.18,0.62,15542,7693,179,41643,0,30302,71666,23016,0,21217,5567,15650,4521,0,0,20871,16350,4521,1,4,1,95832,25738,22,5,17,0,0,0,22,0,0,0,0,1.59,3,3,16,0,0,0,0
2,786,19750115,417,49,85,16,20011231,1.42,0.73,78039,17685,1298,41643,0,25256,46181,11574,0,21217,5567,15650,4521,0,0,20871,16350,4521,1,4,1,95832,25738,22,5,17,0,0,0,22,0,0,0,0,1.59,3,3,16,0,0,0,0
3,735,19750115,1238,83,75,14,20081231,0.99,1.14,1247182,103487,4282,1153214,0,309509,915266,644275,0,125891,22309,103582,0,0,8309,102920,102920,0,1,9,2,0,125891,156,156,0,0,0,156,0,0,0,15,0,1,16,124,16,0,0,0,0
3,781,19750115,858,228,51,16,19991231,0.95,0.5,200195,32889,4220,172094,0,138365,279016,0,0,110184,25852,84332,0,7476,3850,85000,85000,0,4,5,1,44462,121510,96,24,72,0,0,0,96,0,0,0,0,1.45,5,63,11,14,3,0,0
3,786,19750115,417,49,85,16,19951231,0.68,3.33,50361,18821,3114,41643,0,75626,29884,7185,0,21217,5567,15650,4521,0,0,20871,16350,4521,1,4,1,95832,25738,22,5,17,0,0,0,22,0,0,0,0,1.59,3,3,16,0,0,0,0
3,786,19750115,417,49,85,16,19961231,0.5,3.08,48499,25574,2262,41643,0,62642,28095,7755,0,21217,5567,15650,4521,0,0,20871,16350,4521,1,4,1,95832,25738,22,5,17,0,0,0,22,0,0,0,0,1.59,3,3,16,0,0,0,0
3,786,19750115,417,49,85,16,19971231,0.61,2.17,33369,6269,1629,41643,0,51132,31885,8371,0,21217,5567,15650,4521,0,0,20871,16350,4521,1,4,1,95832,25738,22,5,17,0,0,0,22,0,0,0,0,1.59,3,3,16,0,0,0,0
4,781,19750115,858,228,51,16,19961231,0.77,0.6,182550,44140,6653,172094,0,112841,223880,34881,0,110184,25852,84332,0,7476,3850,85000,85000,0,4,5,1,44462,121510,96,24,72,0,0,0,96,0,0,0,0,1.45,5,63,11,14,3,0,0
4,781,19750115,858,228,51,16,19971231,0.72,0.48,198982,68683,6585,172094,0,126591,299979,37369,0,110184,25852,84332,0,7476,3850,85000,85000,0,4,5,1,44462,121510,96,24,72,0,0,0,96,0,0,0,0,1.45,5,63,11,14,3,0,0
4,781,19750115,858,228,51,16,20011231,0.97,0.67,192302,2396,5770,190740,0,427422,695061,55800,0,110184,25852,84332,0,7476,3850,85000,85000,0,4,5,1,44462,121510,96,24,72,0,0,0,96,0,0,0,0,1.45,5,63,11,14,3,0,0
4,781,19750115,858,228,51,16,20021231,0.85,1.13,210598,12313,8748,222046,0,285397,305065,52692,0,110184,25852,84332,0,7476,3850,85000,85000,0,4,5,1,44462,121510,96,24,72,0,0,0,96,0,0,0,0,1.45,5,63,11,14,3,0,0
4,781,19750115,858,228,51,16,20031231,0.95,0.81,290549,58145,6849,237595,0,164677,261331,58800,0,110184,25852,84332,0,7476,3850,85000,85000,0,4,5,1,44462,121510,96,24,72,0,0,0,96,0,0,0,0,1.45,5,63,11,14,3,0,0
4,781,19750115,858,228,51,16,20041231,0.95,0.59,320422,86533,4964,240465,0,150012,335195,83059,0,110184,25852,84332,0,7476,3850,85000,85000,0,4,5,1,44462,121510,96,24,72,0,0,0,96,0,0,0,0,1.45,5,63,11,14,3,0,0
4,781,19750115,858,228,51,16,20061231,0.91,0.48,302303,80105,4185,240465,0,150197,405218,93812,0,110184,25852,84332,0,7476,3850,85000,85000,0,4,5,1,44462,121510,96,24,72,0,0,0,96,0,0,0,0,1.45,5,63,11,14,3,0,0
4,786,19750115,417,49,85,16,20041231,0.76,0.93,79852,47785,616,41643,0,34823,52196,14555,0,21217,5567,15650,4521,0,0,20871,16350,4521,1,4,1,95832,25738,22,5,17,0,0,0,22,0,0,0,0,1.59,3,3,16,0,0,0,0
4,786,19750115,417,49,85,16,20051231,0.99,0.78,53871,11645,918,41643,0,29616,53822,15710,0,21217,5567,15650,4521,0,0,20871,16350,4521,1,4,1,95832,25738,22,5,17,0,0,0,22,0,0,0,0,1.59,3,3,16,0,0,0,0
2,714,19741219,591,93,140,21,20051231,0.9,3.9,662204,106088,9292,607391,0,584099,318209,168300,0,128684,11870,116814,0,0,0,117758,117758,0,20,2,0,866408,128684,125,32,40,53,0,0,125,0,0,0,3,1.78,0,40,73,12,0,0,0
2,714,19741219,591,93,140,21,20061231,0.93,3.46,664007,78001,21497,607391,0,490932,324934,183100,0,128684,11870,116814,0,0,0,117758,117758,0,20,2,0,866408,128684,125,32,40,53,0,0,125,0,0,0,3,1.78,0,40,73,12,0,0,0
3,714,19741219,591,93,140,21,20021231,0.04,1.5,147636,119185,14243,346963,0,443993,418394,123183,0,128684,11870,116814,0,0,0,117758,117758,0,20,2,0,866408,128684,125,32,40,53,0,0,125,0,0,0,3,1.78,0,40,73,12,0,0,0
3,714,19741219,591,93,140,21,20041231,0.87,4.72,849453,309108,13133,604445,0,605413,286481,158280,0,128684,11870,116814,0,0,0,117758,117758,0,20,2,0,866408,128684,125,32,40,53,0,0,125,0,0,0,3,1.78,0,40,73,12,0,0,0
4,714,19741219,591,93,140,21,20101231,0.98,0,995330,396089,1595,607392,0,0,1,1,0,128684,11870,116814,0,0,0,117758,117758,0,20,2,0,866408,128684,125,32,40,53,0,0,125,0,0,0,3,1.78,0,40,73,12,0,0,0
2,788,19741204,60,319,65,16,20031231,0.94,1.72,208337,55410,1517,160539,0,111296,114035,49491,0,59642,6454,53188,0,0,550,54096,54096,0,6,2,0,368887,60192,61,0,60,0,1,0,61,0,0,0,0,1.92,0,24,22,11,4,0,0
2,788,19741204,60,319,65,16,20051231,1,0.86,285243,123130,1027,160843,0,73236,144094,58545,0,59642,6454,53188,0,0,550,54096,54096,0,6,2,0,368887,60192,61,0,60,0,1,0,61,0,0,0,0,1.92,0,24,22,11,4,0,0
4,772,19741204,224,93,140,21,20051231,0.91,0.06,253261,96571,3809,167568,0,450063,8492193,67186,1046761,76300,18300,58000,0,0,0,51575,51575,0,1,5,1,43044,76300,80,76,0,4,0,80,0,0,0,0,0,1.09,0,73,7,0,0,0,0
4,788,19741204,60,319,65,16,19961231,0.89,1.01,178087,30868,3556,161015,0,49076,76015,27446,0,59642,6454,53188,0,0,550,54096,54096,0,6,2,0,368887,60192,61,0,60,0,1,0,61,0,0,0,0,1.92,0,24,22,11,4,0,0
4,788,19741204,60,319,65,16,20041231,0.82,1.18,213973,80491,1344,160843,0,87128,127626,53825,0,59642,6454,53188,0,0,550,54096,54096,0,6,2,0,368887,60192,61,0,60,0,1,0,61,0,0,0,0,1.92,0,24,22,11,4,0,0
5,774,19741119,525,282,120,16,19961231,0.64,0.99,54696,15024,1673,58973,0,56071,69962,13241,0,23414,1706,21708,5800,3004,9584,24350,18550,5800,1,3,0,18562,41802,29,8,21,0,0,0,29,0,0,0,0,1,0,29,0,0,0,0,0
5,774,19741119,525,282,120,16,20061231,0.67,0.83,52497,12711,351,58973,0,59416,97114,25945,0,23414,1706,21708,5800,3004,9584,24350,18550,5800,1,3,0,18562,41802,29,8,21,0,0,0,29,0,0,0,0,1,0,29,0,0,0,0,0
5,774,19741119,525,282,120,16,20071231,0.73,0.95,60104,16574,376,58969,0,70200,101644,27750,0,23414,1706,21708,5800,3004,9584,24350,18550,5800,1,3,0,18562,41802,29,8,21,0,0,0,29,0,0,0,0,1,0,29,0,0,0,0,0
5,752,19741119,45,93,140,16,20091231,0.71,0.58,326419,110216,656,303108,0,268178,3650210,3186909,0,0,0,0,0,0,0,124903,124903,0,20,2,0,1768162,153750,145,130,15,0,0,72,73,0,0,7,0,1.8,0,72,38,27,8,0,0
2,752,19741119,45,93,140,16,19961231,1.01,0.69,542324,227077,9661,303109,0,264742,447430,63156,0,0,0,0,0,0,0,124903,124903,0,20,2,0,1768162,153750,145,130,15,0,0,72,73,0,0,7,0,1.8,0,72,38,27,8,0,0
2,752,19741119,45,93,140,16,19971231,1.26,0.54,441562,47711,12081,303922,0,184848,410523,68398,0,0,0,0,0,0,0,124903,124903,0,20,2,0,1768162,153750,145,130,15,0,0,72,73,0,0,7,0,1.8,0,72,38,27,8,0,0
2,752,19741119,45,93,140,16,19981231,1.42,0.93,639819,203044,7775,303109,0,261597,354091,74074,0,0,0,0,0,0,0,124903,124903,0,20,2,0,1768162,153750,145,130,15,0,0,72,73,0,0,7,0,1.8,0,72,38,27,8,0,0
2,752,19741119,45,93,140,16,20081231,4.24,0.17,1363405,77187,2219,303108,0,305446,1930828,164419,0,0,0,0,0,0,0,124903,124903,0,20,2,0,1768162,153750,145,130,15,0,0,72,73,0,0,7,0,1.8,0,72,38,27,8,0,0
2,752,19741119,45,93,140,16,20101231,1.36,0.65,486558,73617,139,303108,0,361813,753424,192845,0,0,0,0,0,0,0,124903,124903,0,20,2,0,1768162,153750,145,130,15,0,0,72,73,0,0,7,0,1.8,0,72,38,27,8,0,0
3,755,19741119,78,71,19,16,19971231,0.93,0.87,98600,7213,1245,90582,5947,48255,74487,19289,0,36836,0,36836,0,0,231,34400,34400,0,8,2,0,668612,37067,40,10,30,0,0,4,36,0,0,0,0,1.8,0,20,10,8,2,0,0
3,755,19741119,78,71,19,16,19981231,0.91,0.66,96683,7728,1331,92777,3464,31851,72314,24000,0,36836,0,36836,0,0,231,34400,34400,0,8,2,0,668612,37067,40,10,30,0,0,4,36,0,0,0,0,1.8,0,20,10,8,2,0,0
3,755,19741119,78,71,19,16,20011231,0.91,0.76,148949,59508,2198,89199,7042,46905,92782,31300,0,36836,0,36836,0,0,231,34400,34400,0,8,2,0,668612,37067,40,10,30,0,0,4,36,0,0,0,0,1.8,0,20,10,8,2,0,0
3,755,19741119,78,71,19,16,20051231,0.67,1.23,122107,56871,1387,92478,3464,46809,76957,39000,0,36836,0,36836,0,0,231,34400,34400,0,8,2,0,668612,37067,40,10,30,0,0,4,36,0,0,0,0,1.8,0,20,10,8,2,0,0
3,755,19741119,78,71,19,16,20071231,0.92,1.21,120320,36332,1553,89199,0,51995,84833,41900,0,36836,0,36836,0,0,231,34400,34400,0,8,2,0,668612,37067,40,10,30,0,0,4,36,0,0,0,0,1.8,0,20,10,8,2,0,0
3,805,19741119,723,80,39,16,19991231,0.88,6.34,432966,45854,35915,400264,0,760416,230264,110379,0,173237,12164,161073,0,344,7008,155280,155280,0,12,3,0,633834,180589,176,44,88,44,0,0,176,0,0,0,0,1.75,0,84,60,24,8,0,0
3,805,19741119,723,80,39,16,20001231,0.68,4.85,319148,0,45241,401764,0,549749,231314,118059,0,173237,12164,161073,0,344,7008,155280,155280,0,12,3,0,633834,180589,176,44,88,44,0,0,176,0,0,0,0,1.75,0,84,60,24,8,0,0
3,805,19741119,723,80,39,16,20021231,0.86,2.89,435378,62020,28387,401764,0,486234,303117,135058,0,173237,12164,161073,0,344,7008,155280,155280,0,12,3,0,633834,180589,176,44,88,44,0,0,176,0,0,0,0,1.75,0,84,60,24,8,0,0
3,774,19741119,525,282,120,16,20021231,0.79,1.72,57020,9976,681,58973,0,56313,52523,19824,0,23414,1706,21708,5800,3004,9584,24350,18550,5800,1,3,0,18562,41802,29,8,21,0,0,0,29,0,0,0,0,1,0,29,0,0,0,0,0
3,774,19741119,525,282,120,16,20081231,0.76,1.26,56821,11461,384,58973,0,109749,117121,29680,0,23414,1706,21708,5800,3004,9584,24350,18550,5800,1,3,0,18562,41802,29,8,21,0,0,0,29,0,0,0,0,1,0,29,0,0,0,0,0
4,755,19741119,78,71,19,16,20021231,0.91,0.58,127329,39091,924,89199,7042,49212,121298,36000,0,36836,0,36836,0,0,231,34400,34400,0,8,2,0,668612,37067,40,10,30,0,0,4,36,0,0,0,0,1.8,0,20,10,8,2,0,0
4,805,19741119,723,80,39,16,20051231,0.53,1.17,436445,208419,15319,401764,0,201762,338288,165255,0,173237,12164,161073,0,344,7008,155280,155280,0,12,3,0,633834,180589,176,44,88,44,0,0,176,0,0,0,0,1.75,0,84,60,24,8,0,0
4,805,19741119,723,80,39,16,20091231,0.86,0.47,513618,159341,7565,401764,0,253281,764211,223671,0,173237,12164,161073,0,344,7008,155280,155280,0,12,3,0,633834,180589,176,44,88,44,0,0,176,0,0,0,0,1.75,0,84,60,24,8,0,0
4,805,19741119,723,80,39,16,20101231,0.89,0.46,521563,162433,808,401764,0,263531,814639,239233,0,173237,12164,161073,0,344,7008,155280,155280,0,12,3,0,633834,180589,176,44,88,44,0,0,176,0,0,0,0,1.75,0,84,60,24,8,0,0
4,774,19741119,525,282,120,16,20051231,0.44,1.13,32749,6404,338,58973,0,68194,84624,24257,0,23414,1706,21708,5800,3004,9584,24350,18550,5800,1,3,0,18562,41802,29,8,21,0,0,0,29,0,0,0,0,1,0,29,0,0,0,0,0
4,774,19741119,525,282,120,16,20101231,0.64,0.94,130070,92079,127,58973,0,104745,145740,33955,0,23414,1706,21708,5800,3004,9584,24350,18550,5800,1,3,0,18562,41802,29,8,21,0,0,0,29,0,0,0,0,1,0,29,0,0,0,0,0
4,784,19741119,675,229,15,21,20041231,0.85,1.07,295316,96566,5066,227445,0,77897,152344,79659,0,115200,3555,111645,0,0,256,82300,82300,0,10,2,0,649305,115456,103,72,31,0,0,0,103,0,0,5,0,1.71,0,54,28,18,3,0,0
4,784,19741119,675,229,15,21,20051231,0.97,0.55,412337,185288,6006,227445,0,66367,208130,86396,0,115200,3555,111645,0,0,256,82300,82300,0,10,2,0,649305,115456,103,72,31,0,0,0,103,0,0,5,0,1.71,0,54,28,18,3,0,0
5,792,19741017,904,257,124,17,20051231,0.85,0.64,552792,183788,5333,429096,0,312823,664111,176497,0,132448,21363,111085,1165,0,3120,119873,118708,1165,2,7,4,59923,136733,181,95,86,0,0,89,92,0,0,9,0,1.27,0,144,27,8,2,0,0
4,792,19741017,904,257,124,17,20061231,0.59,1.1,352802,94324,6549,429096,0,674745,802754,188777,0,132448,21363,111085,1165,0,3120,119873,118708,1165,2,7,4,59923,136733,181,95,86,0,0,89,92,0,0,9,0,1.27,0,144,27,8,2,0,0
3,727,19740829,1149,122,125,1,19971231,0.97,0.69,444122,56288,11160,386988,0,103284,227408,78784,0,112688,19944,92744,0,0,0,102008,87384,14624,1,10,2,44785,112688,108,27,81,0,0,0,108,0,0,5,0,1.58,0,56,43,7,2,0,0
3,727,19740829,1149,122,125,1,20001231,0.91,0.54,509821,151915,4722,386988,0,103594,288734,97417,0,112688,19944,92744,0,0,0,102008,87384,14624,1,10,2,44785,112688,108,27,81,0,0,0,108,0,0,5,0,1.58,0,56,43,7,2,0,0
3,727,19740829,1149,122,125,1,20011231,0.94,0.35,415317,47704,5505,386988,0,83417,344883,104629,0,112688,19944,92744,0,0,0,102008,87384,14624,1,10,2,44785,112688,108,27,81,0,0,0,108,0,0,5,0,1.58,0,56,43,7,2,0,0
3,756,19740829,213,160,99,16,20041231,0.83,3.47,340709,57984,2027,338118,0,357297,230883,128032,0,124132,0,124132,0,0,0,119906,119906,0,13,2,0,0,124132,98,20,51,27,0,0,98,0,0,0,0,2.41,0,8,50,32,8,0,0
3,756,19740829,213,160,99,16,20051231,0.69,2.21,318770,80585,6049,338118,0,279984,263908,137151,0,124132,0,124132,0,0,0,119906,119906,0,13,2,0,0,124132,98,20,51,27,0,0,98,0,0,0,0,2.41,0,8,50,32,8,0,0
4,727,19740829,1149,122,125,1,19961231,0.85,0.77,378598,35630,12709,386988,0,115440,223159,73374,0,112688,19944,92744,0,0,0,102008,87384,14624,1,10,2,44785,112688,108,27,81,0,0,0,108,0,0,5,0,1.58,0,56,43,7,2,0,0
5,744,19740710,353,149,156,16,20051231,0.42,0.78,201306,65750,1271,322262,0,249463,1195936,129228,745000,176251,2400,173851,1600,0,0,123200,121600,1600,10,3,1,130359,177851,148,37,111,0,0,0,148,0,0,0,0,1.74,19,43,56,18,12,0,0
5,744,19740710,353,149,156,16,20061231,-0.46,0.97,-142185,3300,3379,322262,0,1372336,4046993,139442,2485873,176251,2400,173851,1600,0,0,123200,121600,1600,10,3,1,130359,177851,148,37,111,0,0,0,148,0,0,0,0,1.74,19,43,56,18,12,0,0
2,744,19740710,353,149,156,16,19961231,0.86,1.21,316173,20230,18255,322262,0,462753,448670,65164,0,176251,2400,173851,1600,0,0,123200,121600,1600,10,3,1,130359,177851,148,37,111,0,0,0,148,0,0,0,0,1.74,19,43,56,18,12,0,0
2,744,19740710,353,149,156,16,19981231,1.32,0.78,475041,38428,9686,322262,0,236019,377287,75873,0,176251,2400,173851,1600,0,0,123200,121600,1600,10,3,1,130359,177851,148,37,111,0,0,0,148,0,0,0,0,1.74,19,43,56,18,12,0,0
2,744,19740710,353,149,156,16,19991231,1.1,0.56,380722,23750,5306,318838,0,174965,393777,81867,0,176251,2400,173851,1600,0,0,123200,121600,1600,10,3,1,130359,177851,148,37,111,0,0,0,148,0,0,0,0,1.74,19,43,56,18,12,0,0
2,744,19740710,353,149,156,16,20011231,1.01,0.42,378270,50243,2602,322363,0,153040,458368,95324,0,176251,2400,173851,1600,0,0,123200,121600,1600,10,3,1,130359,177851,148,37,111,0,0,0,148,0,0,0,0,1.74,19,43,56,18,12,0,0
2,744,19740710,353,149,156,16,20021231,1.14,0.42,383417,13848,1175,322262,0,143223,443591,102859,0,176251,2400,173851,1600,0,0,123200,121600,1600,10,3,1,130359,177851,148,37,111,0,0,0,148,0,0,0,0,1.74,19,43,56,18,12,0,0
2,744,19740710,353,149,156,16,20091231,0.94,1.15,345370,41370,2132,322262,0,202570,351442,175189,0,176251,2400,173851,1600,0,0,123200,121600,1600,10,3,1,130359,177851,148,37,111,0,0,0,148,0,0,0,0,1.74,19,43,56,18,12,0,0
3,744,19740710,353,149,156,16,19971231,0.95,0.86,332828,9707,16029,321857,0,326990,449412,70315,0,176251,2400,173851,1600,0,0,123200,121600,1600,10,3,1,130359,177851,148,37,111,0,0,0,148,0,0,0,0,1.74,19,43,56,18,12,0,0
3,744,19740710,353,149,156,16,20001231,0.91,0.39,307403,10928,3901,322262,0,141312,454730,88341,0,176251,2400,173851,1600,0,0,123200,121600,1600,10,3,1,130359,177851,148,37,111,0,0,0,148,0,0,0,0,1.74,19,43,56,18,12,0,0
